tweet_id,created_at,tweets,location,retweets,favorites,Hashtags,processed_tweet,tweet_sentiment
1580834327264653312,2022-10-14 08:14:08,We are live @DataFestAfrica #DFA #Datafest2022 @DavidAbu_ @TheOyinbooke @Svelte_mo @saltypip https://t.co/rqbyCfg2Kc,Lagos,8,48,#dfa #datafest2022,live mo,positive
1580832874902654978,2022-10-14 08:08:22,See you today at #DataFestAfrica https://t.co/CNch9COoIm,Akure Nigeria,1,4,#datafestafrica,see,neutral
1580825415161352192,2022-10-14 07:38:43,#dfa22 @DataFestAfrica currently https://t.co/pUXzOE8Ebc https://t.co/5YHrZl8Lzj,Uyo Nigeria,0,1,#dfa22,currently,neutral
1580824153648603136,2022-10-14 07:33:43,At @DataFestAfrica ...let's go! https://t.co/pyiTGfvSAB,probably in my room,0,7,,lets go,neutral
1580818619310579713,2022-10-14 07:11:43,Happy birthday to @pfemis and @FrankFelixAI I wish you both many happy years. More big data to visualize and plenty money in the account😌😌. I am looking forward to eating cake today @DataFestAfrica event #DFA22 #datafestafrica2022,Lagos,1,8,#dfa22 #datafestafrica2022,happy birthday wish many happy years big visualize plenty money account looking forward eating cake event,positive
1580815305965654018,2022-10-14 06:58:33,Let's go 💃 https://t.co/OxZcDCmYDV,LagosNigeria,0,1,,lets go,neutral
1580814900934610944,2022-10-14 06:56:57,"#DFA22 #DataFestAfrica22 

It's D-day https://t.co/uYT5WtVJpp",Africa ,8,28,#dfa22 #datafestafrica22,dday,neutral
1580813924470951937,2022-10-14 06:53:04,I will be at #DataFestAfrica22 @DataFestAfrica https://t.co/sbdVcewCXE,Nigeria,0,5,#datafestafrica22,,neutral
1580812926742847489,2022-10-14 06:49:06,#DataFestAfrica22 #DFA22 I couldn't make it to the @Shuttlersng pick up point on time so I took a faster alternative route.. I hope I can use my ticket another time @Shuttlersng https://t.co/aayrOUhlCs https://t.co/uQVit5uZMn,Uyo Nigeria,0,3,#datafestafrica22 #dfa22,couldnt make pick point time took faster alternative route hope use ticket another time,neutral
1580811717285511168,2022-10-14 06:44:18,"Are we all ready cos today is the D-Day of the @DataFestAfrica conference.

I am super excited and thank God i already removed most things on my schedule to be present at the event.
#DataFestAfrica22 #DFA22",Lagos Nigeria,1,22,#datafestafrica22 #dfa22,ready cos dday conference super excited thank god already removed things schedule present event,positive
1580811155345317888,2022-10-14 06:42:04,D-Day for Data🎉 @DataFestAfrica #DataFestAfrica https://t.co/4sxRg0VsMQ,Federal Capital Territory Nig,0,1,#datafestafrica,dday,neutral
1580808990740860928,2022-10-14 06:33:28,"Meet the Leads of @DataFestAfrica

It's the short for me. After @DataFestAfrica make una sha gimme the top 😂

#DataFestAfrica22 #DFA22 https://t.co/euNCehDjQP",Lagos Nigeria,0,0,#datafestafrica22 #dfa22,meet leads short make una sha gim top,positive
1580808722879635457,2022-10-14 06:32:24,The pressure is getting wesser #DataFestAfrica,No location,0,8,#datafestafrica,pressure getting wesser,neutral
1580804833845485569,2022-10-14 06:16:56,"DatafestAfrica is finally here...

As a member of the speaker engagement team, I can confidently tell you that we will be having many thought leaders and experts within the data field at this great event. There will be so much to learn and lots of room to network

#datafestafrica https://t.co/mWdDfdBUrI",Lagos Nigeria,13,101,#datafestafrica,finally member speaker engagement team confidently tell many thought leaders experts within field great event much learn lots room network,positive
1580803990018609152,2022-10-14 06:13:35,"We are ready!

#DataFestAfrica22
#DFA22 https://t.co/r9nQ5zkXk7",Port Harcourt,0,2,#datafestafrica22 #dfa22,ready,positive
1580803224310644736,2022-10-14 06:10:33,"The stage is set guys for the biggest data event in #Africa. Super excited I am going to be part of this splendid community event.
See you all there. 

#DFA22 #DataFestAfrica22 #DataScience #DataScientists #data https://t.co/sPhdah40tL",Lagos Nigeria,2,0,#africa #dfa22 #datafestafrica22 #datascience #datascientists #data,stage set guys biggest event africa super excited going part splendid community event see datascience datascientists,positive
1580801737392148480,2022-10-14 06:04:38,"Lights! Camera! Action!

It's D-day... We can't wait to have you all here. #DFA22 #DataFestAfrica22 https://t.co/g7Pu7o4SLK",Africa ,46,153,#dfa22 #datafestafrica22,lights camera action dday ca n't wait,positive
1580800830172581888,2022-10-14 06:01:02,Are you datafestafrica ready🤸🏽‍♀️🤸🏽‍♀️🤸🏽‍♀️🤸🏽‍♀️???,Lagos Nigeria,0,3,,ready,positive
1580799770322694144,2022-10-14 05:56:49,"Yes, the day is finally upon us guys
#DatafestAfrica22. Let's make it count. 
Like and Retweet if you will be at this event
@DataFestAfrica https://t.co/bvB4UBMtO9",Global,37,118,#datafestafrica22,finally upon guys lets make count like retweet event,neutral
1580799194272407552,2022-10-14 05:54:32,"It's @DataFestAfrica #DataFestAfrica22 day!!!
Yayyyy!! 🎉💃🕺💃🕺
I'm so excited to attend my first ever tech event 😍😁",No location,0,1,#datafestafrica22,yayyyy 'm excited attend first ever tech event,positive
1580798069884747777,2022-10-14 05:50:04,"It appears there's no channel provided for online participants 🤔

#Datafestafrica @DataFestAfrica",Nigeria,0,0,#datafestafrica,appears theres channel provided online participants,neutral
1580794343954448384,2022-10-14 05:35:15,"Can't wait to see everyone at @DataFestAfrica 
#DFA22 https://t.co/pcpRzqKOpX",AdoEkiti,0,1,#dfa22,cant wait see everyone,neutral
1580793793946693633,2022-10-14 05:33:04,Excited for @DataFestAfrica 🎉,Lagos Nigeria,1,10,,excited,positive
1580793285303377921,2022-10-14 05:31:03,"Good morning Data benders and @datafestafrica community members.

The rest should collect their greeting from their state governors.

#DataFestAfrica22
#DFA22",Port Harcourt,1,12,#datafestafrica22 #dfa22,good morning benders community members rest collect greeting state governors,positive
1580789119151910912,2022-10-14 05:14:30,"Thank you @DataFestAfrica for making me visit Lagos.
Can't wait to see my favourite data benders @saltypip @TheOyinbooke @DavidAbu_ @Rita_tyna @Yinkaoke",Aba Abia State ,0,25,,thank making visit cant wait see favourite benders tyna,neutral
1580778424955596800,2022-10-14 04:32:00,Just randomly woke up 😂 My body self Sabi say #DataFestAfrica22 is today🚀 @DataFestAfrica,Lagos Nigeria,2,6,#datafestafrica22,randomly woke body self sabi say,negative
1580775092111704064,2022-10-14 04:18:45,"Do you remember when you joined Twitter? I do! #MyTwitterAnniversary I will be celebrating at @DataFestAfrica  
#DFA22 https://t.co/W55vT6dbBO",Database,1,13,#mytwitteranniversary #dfa22,remember joined twitter mytwitteranniversary celebrating,neutral
1580707585770287104,2022-10-13 23:50:31,"It's D-day....

#DFA22 #DataFestAfrica22 https://t.co/qu4c2h7zLB",Africa ,15,41,#dfa22 #datafestafrica22,dday,neutral
1580707242373828608,2022-10-13 23:49:09,"1day to go  #DatafestAfrica 
Meet @_teevoc one of dbrown's finest, Toba is a Microsoft Certified Trainer (MCT) he is currently a Business Intelligence Analyst and Trainer 
@dbctraining and will be speaking #DataFestAfrica22. He is passionate about coaching people on Data. https://t.co/D2v3yekcye",A Adeyemo Akapo Str Omole LG,2,5,#datafestafrica #datafestafrica22,go meet teevoc dbrowns finest toba microsoft certified trainer mct currently business intelligence trainer speaking passionate coaching people,negative
1580698805455814656,2022-10-13 23:15:37,"Happy birthday @FrankFelixAI , thanks for your efforts these past weeks. Have a fabulous year of celebration.
If you see me with my party jollof @datafestafrica, you can have the obstacle as you birthday gift 😂😂😂
#datafestafrica2022 
#DFA22",Port Harcourt,2,6,#datafestafrica2022 #dfa22,happy birthday thanks efforts past weeks fabulous year celebration see party jollof obstacle birthday gift,positive
1580695895020277760,2022-10-13 23:04:03,"Ekiti people data benders just arrived Lagos.

Wahala for who know come #datafestafrica2022 
#DFA22

Meet the boss himself @drizedunn and team from @dsn_ai_network Eksu chapter.

@DavidAbu_  can't wait to see you there..
@DataFestAfrica @uncommon_tee https://t.co/GYdnBRuMsR",Lagos,0,3,#datafestafrica2022 #dfa22,ekiti people benders arrived wahala know come meet boss team ainetwork eksu chapter cant wait see tee,neutral
1580693180692865024,2022-10-13 22:53:16,i hope there’s water bottle @DataFestAfrica cuz that’s what’s taking me there👀,Metaverse ,0,0,,hope theres water bottle cuz thats whats taking,neutral
1580692989441032192,2022-10-13 22:52:31,"The bold step I took to attend @DataFestAfrica  must not be in vain.
13hrs long drive from Abuja to Lagos plus Lagos welcomed me with 2hrs 30mins traffic, one that i've never in my life experienced.  #DataFestAfrica22",Federal Capital Territory Nig,0,2,#datafestafrica22,bold step took attend must vain hrs long drive abuja plus welcomed hrs mins traffic never life experienced,positive
1580692801850789888,2022-10-13 22:51:46,"🥰🚀

How can the 1st Edition be this good!!!!!... No misses🙌🏾...

#DataFestAfrica22 is already a blast!!!⭐🚀

#DataFestAfrica23 is going to be ""blastier"".⭐⭐🚀

Yh, I did it..First to use the Hashtag 😁 https://t.co/pfV90QwIAj",Lagos Nigeria,0,5,#datafestafrica22 #datafestafrica23,st edition good .. misses ... already blast going `` blastier `` yh .. first use hashtag,positive
1580691709302018049,2022-10-13 22:47:25,"Setting up

#DFA22 #DataFestAfrica22 https://t.co/ij4yNjhXWd",Africa ,10,43,#dfa22 #datafestafrica22,setting,neutral
1580683072017960960,2022-10-13 22:13:06,"Looking forward to my session @DatafestAfrica on Saturday🚀🚀🚀

I'll be speaking on - Turning research papers into working solutions. Who's excited 😄",Somewhere in the world,16,150,,looking forward session ill speaking turning research papers working solutions whos excited,negative
1580680567678717953,2022-10-13 22:03:09,Mood for #DataFestAfrica22 #DFA22 tomorrow. @DataFestAfrica https://t.co/qVeJe92fdn,No location,1,3,#datafestafrica22 #dfa22,mood tomorrow,neutral
1580675007256010752,2022-10-13 21:41:03,🙏🙏🙏🙏 DataFestAfrica people .. I no get ticket o.. and no ticket no entry oo,No location,0,1,,people get ticket ticket entry oo,neutral
1580674098132242433,2022-10-13 21:37:27,"We are set and ready for you. Are you?
#DataFestAfrica22 @DataFestAfrica @DavidAbu_ @GiftOjeabulu_ @saltypip https://t.co/bwcIy8Dbun",Global,17,96,#datafestafrica22,set ready,positive
1580673931702284288,2022-10-13 21:36:47,"After spending over four hours journeying from Ibadan to Lagos🥺😅,I'm finally here for @DataFestAfrica. I know it's going to be an awesome experience. 

Can't wait to meet everyone...

#DataFestAfrica22
#DFA22 https://t.co/i4kOsdCTCA",Ibadan Nigeria,1,7,#datafestafrica22 #dfa22,spending hours journeying ibadan lagosim finally know going awesome experience cant wait meet everyone ..,positive
1580673017956380673,2022-10-13 21:33:09,"Sadly, I've missed tons of conferences this year but the one I truly wanted to go to was @DataFestAfrica 🔥 

What started as a tweet from @DavidAbu_ in March has now become a reality. I'm always inspired by the spirit of Nigerians. No one in Africa does it like them 👏 https://t.co/rInXaLHyIz",Durban South Africa,2,24,,sadly missed tons conferences year truly wanted go started tweet march become reality always inspired spirit nigerians africa like,negative
1580669033472753664,2022-10-13 21:17:19,"Here we go. 
DataFestAfrica is finally here🔥🔥🔥
Who's following this route...
#DataFestAfrica22 #DFA22 https://t.co/91YBx4tbpJ",space,0,1,#datafestafrica22 #dfa22,go finally whos following route,neutral
1580668130778812416,2022-10-13 21:13:44,"Please those coming for @datafestafrica, kindly charge your phones... I don't want when it's time to take picture with me, you will tell me that your phone is down.

#DataFestAfrica22 
#DFA22",Port Harcourt,1,11,#datafestafrica22 #dfa22,please coming kindly charge phones dont want time take picture tell phone,positive
1580666110898507776,2022-10-13 21:05:42,I can't wait for tomorrow.🤸‍♀️💃🤸‍♀️ @DataFestAfrica.. https://t.co/ehQYHPnpDf,Federal Capital Territory Nig,0,1,,cant wait tomorrow ..,neutral
1580662579277758465,2022-10-13 20:51:40,"This space now looks like if you aren't #DataFestAfrica, you aren't anywhere 😑.

Anyway, some of us will be backend observers and we'll await pictures and updates from the attendees 😌.

Cheers to virtual observation,  🥂",Ibadan Nigeria,6,45,#datafestafrica,space looks like arent arent anywhere anyway backend observers well await pictures updates attendees cheers virtual observation,neutral
1580662400390696961,2022-10-13 20:50:58,"Looking forward to connecting with people from non-stem backgrounds who are now pivoting into Data at @DataFestAfrica

#DataFestAfrica22",Landing people interviews,0,2,#datafestafrica22,looking forward connecting people nonstem backgrounds pivoting,neutral
1580661936488091648,2022-10-13 20:49:07,"I will attending #Datafest22 tomorrow 
@DataFestAfrica 
As a Data Scientist, am eager to learn new skills in the field of Data.
#DFA22 #DataFest22 https://t.co/EAKCbGxDfv",Ibadan Nigeria,2,5,#datafest22 #dfa22 #datafest22,attending tomorrow eager learn new skills field,positive
1580659865063522304,2022-10-13 20:40:53,Anyone leaving Berger to attend @DataFestAfrica tomorrow and needs a free ride? DM.,I prefer not to speak,0,0,,anyone leaving berger attend tomorrow needs free ride dm,positive
1580658091129204737,2022-10-13 20:33:50,"Come with your back pack or tote bag for the goodies you will be getting🤪
Power bank is very important @DataFestAfrica  
#DataFestAfrica22 #DFA22 https://t.co/02BQVx06ph",Database,2,9,#datafestafrica22 #dfa22,come back pack tote bag goodies getting bank important,positive
1580656094544003072,2022-10-13 20:25:54,100% Ready..🔥🔥🔥 @DataFestAfrica https://t.co/Uhpl1xdSDf,Lagos Nigeria,0,4,,ready,positive
1580649107336482816,2022-10-13 19:58:08,"Going to gather Merch (swags) like infinity stones and meet people that actually like what I like. This is my first tech conference since I decided to face my front and focus on being an Analyst💜
See y'all tomorrow @datafestafrica #DataFestAfrica22 #DFA22 https://t.co/4KAYos0nkX",Lagos Nigeria,0,35,#datafestafrica22 #dfa22,going gather merch swags like infinity stones meet people actually like like first tech conference since decided face front focus see yall tomorrow,positive
1580648786225139712,2022-10-13 19:56:52,"So excited about TOMORROW 🥳🤯🤩
Looking forward to LEARNING AND NETWORKING 🥂✨ @DataFestAfrica 
#DataFestAfrica22 https://t.co/XnDB7prwvN",Ibadan Nigeria,1,5,#datafestafrica22,excited tomorrow looking forward networking,positive
1580647703960113153,2022-10-13 19:52:34,"I dey Chapter 1 and @DataFestAfrica na tomorrow.

😭😭

#DataFestAfrica22 https://t.co/PRLL1s2k24",Lagos Nigeria,0,4,#datafestafrica22,dey chapter na tomorrow,neutral
1580647396345683968,2022-10-13 19:51:20,"DataFest is Tomorrow!
#DataFestAfrica #DFA2022 https://t.co/eorAbmtJWK",Here,1,11,#datafestafrica #dfa2022,tomorrow,neutral
1580644191394140160,2022-10-13 19:38:36,"DatafestAfrica2022 is here. I am so excited and eager to experience all of it. See you there✌️
@DataFestAfrica https://t.co/WaCCXDUBgj",Lagos Nigeria,2,20,,excited eager experience see,positive
1580643542182920193,2022-10-13 19:36:02,"Everyone should print their Twitter handle and tag it on their cloth tomorrow 😂😂😂 @DataFestAfrica 

#DataFestAfrica22 #DFA22",Database,1,24,#datafestafrica22 #dfa22,everyone print twitter handle tag cloth tomorrow,neutral
